date,open,high,low,close,volume
2020-02-12,77.67547849475221,79.06482742202022,77.67547849475221,79.05999755859375,113730400
2020-02-13,78.3327054260137,78.82320573508036,78.12974054369347,78.49700927734375,94747600
2020-02-14,78.4656106619056,78.76523186182376,78.00894143905393,78.516357421875,80113600
2020-02-18,76.19915990390432,77.25990141746018,76.01794043224491,77.07868194580078,152531200
2020-02-19,77.32029972520789,78.42453202537972,77.32029972520789,78.19498443603516,93984000
2020-02-20,77.9557766771897,78.4438584118609,76.88778679879077,77.39278411865234,100566000
2020-02-21,76.98683382307465,77.42901329626612,75.0248329307541,75.64097595214844,129554000
2020-02-24,71.8257352845529,73.49778279969091,69.88547911921196,72.04802703857422,222195200
2020-02-25,72.71731344350151,73.0990790994302,69.13641603822464,69.60758209228516,230673600
2020-02-26,69.23308056046676,71.97553646481957,69.22583207719232,70.71183013916016,198054800
2020-02-27,67.92103635676665,69.10500169424336,65.95419815371966,66.08950805664062,320605600
2020-02-28,62.16069333508348,67.27108062705318,61.94564270332902,66.05086517333984,426510000
2020-03-02,68.20617210459764,72.83572613943491,67.10435837488609,72.20024871826172,341397200
2020-03-03,73.37454464911569,73.45427795635602,69.05668336601278,69.90721130371094,319475600
2020-03-04,71.62760069893737,73.30931532822694,70.82781935536424,73.14984130859375,219178400
2020-03-05,71.40529059680607,72.37904277817594,70.41221158595323,70.77706909179688,187572800
2020-03-06,68.13849804691934,70.26964007470336,67.9524487742093,69.83712768554688,226176800
2020-03-09,63.72883020122201,67.19374467213605,63.54761077884886,64.31356811523438,286744800
2020-03-10,66.96419837707879,69.21131605967966,65.0867606135554,68.94552612304688,285290000
2020-03-11,67.02461750309321,67.9500415324096,65.68841908631278,66.551025390625,255598800
2020-03-12,61.8417392125565,65.23899909398826,59.92322879744106,59.97880172729492,418474000
2020-03-13,64.00430027982446,67.6359379478289,61.119282212065336,67.16476440429688,370732000
2020-03-16,58.46138297821733,62.60043194062402,57.99021323308223,58.524208068847656,322423600
2020-03-17,59.804833950382424,62.24525368604919,57.60362153116066,61.0975341796875,324056000
2020-03-18,57.93465394251518,60.40648633083556,57.294342975256725,59.601871490478516,300233600
2020-03-19,59.77583883377371,61.09269941838276,58.62086718026377,59.14519500732422,271857200
2020-03-20,59.725089265820536,60.84865193316744,55.090706190239764,55.390323638916016,401693200
2020-03-23,55.11004159498472,55.211524041383235,51.37208822817037,54.21360778808594,336752800
2020-03-24,57.110708614992014,59.848331019416534,56.6129597572638,59.65261459350586,287531200
2020-03-25,60.58770393527842,62.39989846973341,59.029217373030974,59.32400131225586,303602000
2020-03-26,59.56562765348039,62.50379627651141,59.52696661828964,62.44580841064453,252087200
2020-03-27,61.0709416804956,61.82481325258339,59.69367489036661,59.86039733886719,204216800
2020-03-30,60.585279571290975,61.740251079824446,60.26149806281595,61.568695068359375,167976400
2020-03-31,61.75958725464871,63.424386025978244,60.88973245903772,61.44305419921875,197002000
2020-04-01,59.56079401122782,60.0972038911912,57.78001201918498,58.210105895996094,176218400
2020-04-02,58.072376290076036,59.234596446659125,57.241182484383906,59.18143844604492,165934000
2020-04-03,58.6667810943843,59.36749487099752,57.741353268233574,58.3309211730957,129880000
2020-04-06,60.62393470039306,63.57418477082714,60.256665999907646,63.41954803466797,201820400
2020-04-07,65.43229844270063,65.64976767726971,62.58111543792132,62.68501281738281,202887200
2020-04-08,63.48477990198321,64.60350888065241,63.119929845723,64.28939819335938,168895200
2020-04-09,64.9248861243381,65.25591244712727,63.95838246710248,64.75332641601562,161834800
2020-04-13,64.83065918840516,66.13302662112467,64.23142416734326,66.0242919921875,131022800
2020-04-14,67.65523672307218,69.64864994794841,67.18406337493083,69.35869598388672,194994800
2020-04-15,68.23517703316564,69.18476538928039,67.80750169214234,68.72567749023438,131154400
2020-04-16,69.43845097329417,69.63658597716727,68.22307301485074,69.271728515625,157125200
2020-04-17,68.78847886393716,69.33455576393993,66.89654391550201,68.33180236816406,215250000
2020-04-20,67.15993057649021,68.06119058127958,66.89414057720502,66.91346740722656,130015200
2020-04-21,66.75641592219942,66.99079338426836,64.13477293897611,64.84515380859375,180991600
2020-04-22,66.11127511969602,67.14785254874984,65.77058900639604,66.71292877197266,116862400
2020-04-23,66.657356413235,68.07811832327417,66.41573043870696,66.45439147949219,124814400
2020-04-24,66.97869281072518,68.38253849821193,66.93036468813068,68.37287139892578,126161200
2020-04-27,68.09018514896542,68.7522452213369,67.64318307081028,68.42121887207031,117087600
2020-04-28,68.88269418726152,69.06391357506078,67.22031453053839,67.31212615966797,112004800
2020-04-29,68.79815533490073,69.99178804731254,68.59519043374839,69.52303314208984,137280800
2020-04-30,70.06183497622997,71.16606696831562,69.67282086621682,70.98967742919922,183064000
2020-05-01,69.16542249456992,72.24615310349837,69.06877359729275,69.84680938720703,240616800
2020-05-04,69.87098252239187,70.96312921364829,69.18234705743826,70.83506774902344,133568000
2020-05-05,71.2941513796541,72.72941009570229,71.14917433658927,71.8982162475586,147751200
2020-05-06,72.59892736503848,73.27064717863384,72.21474300795924,72.64000701904297,142333600
2020-05-07,73.26579854405584,73.73697195261609,72.9637661985266,73.39144134521484,115215200
2020-05-08,74.05046319414457,75.19159993074032,73.72338371341871,75.13829803466797,133838400
2020-05-11,74.64646961486733,76.81487118254181,74.43810496971201,76.32062530517578,145946400
2020-05-12,77.00384337710936,77.45448798811958,75.32727004325628,75.44841003417969,162301200
2020-05-13,75.6276896528906,76.54835795686193,73.46170617265714,74.53742980957031,200622400
2020-05-14,73.77668558751988,75.05592369907653,73.05468852162736,74.99535369873047,158929200
2020-05-15,72.76877941737926,74.59798995557082,72.73485667770787,74.55195617675781,166348400
2020-05-18,75.87481876052446,76.68160777866888,75.18431939181484,76.3084945678711,135178400
2020-05-19,76.32547436249678,77.17102926581177,75.83607138413613,75.86756896972656,101729600
2020-05-20,76.72522965116472,77.41330397310716,76.68646396339064,77.34304809570312,111504800
2020-05-21,77.20494465969075,77.74523171426733,76.52898139842385,76.76641845703125,102688800
2020-05-22,76.5047461498377,77.34304019898961,76.4029926993938,77.26066589355469,81803200
2020-05-26,78.37756788987811,78.55685269616119,76.68160815192094,76.73733520507812,125522000
2020-05-27,76.59440888025136,77.21706291080646,75.85545038481993,77.07169342041016,112945200
2020-05-28,76.7470214416537,78.36303205284943,76.4708261278027,77.10559844970703,133560800
2020-05-29,77.3478655392773,77.80819591494127,76.67432764803091,77.03047943115234,153532400
2020-06-01,76.98448691190845,78.09897663549869,76.8536536129034,77.97783660888672,80791200
2020-06-02,77.71130947324757,78.36304326033381,77.27035810172477,78.33881378173828,87642800
2020-06-03,78.65862620653965,79.03173947926652,78.08684155798949,78.77007293701172,104491200
2020-06-04,78.59320375117642,78.89120338502829,77.71856920653472,78.09168243408203,87560400
2020-06-05,78.34123829521202,80.37638878570603,78.31216587865904,80.3158187866211,137250400
2020-06-08,80.01297082329648,80.82461031040765,79.30309219050388,80.79068756103516,95654400
2020-06-09,80.47086919688729,83.73437314923221,80.439371619184,83.34188079833984,147712400
2020-06-10,84.28920501230608,85.95366732051313,83.85067883247099,85.48606872558594,166651600
2020-06-11,84.63083484447448,85.05482488773967,81.28010535582771,81.3818588256836,201662400
2020-06-12,83.5187504243347,84.26496946856898,80.97481077374836,82.0844497680664,200146000
2020-06-15,80.73980469603605,83.75134312369018,80.57747385342842,83.099609375,138808800
2020-06-16,85.1517132659384,85.57328542706455,83.51874869015089,85.30192565917969,165428800
2020-06-17,86.04575919351718,86.10632920666113,85.06210277156369,85.18324279785156,114406400
2020-06-18,85.13961645194037,85.6338697266432,84.60902265567091,85.21714782714844,96820400
2020-06-19,85.92218445110363,86.38735791979117,83.62294217777347,84.73016357421875,264476000
2020-06-22,85.12263099176391,87.08994286977321,85.07659721287185,86.9469985961914,135445200
2020-06-23,88.18991128978877,90.22021867227018,87.77076426941889,88.8028793334961,212155600
2020-06-24,88.43220783059057,89.35045118216385,86.86223062980297,87.23534393310547,192623200
2020-06-25,87.39038973838228,88.4321906709593,86.63205223537432,88.39342498779297,137522400
2020-06-26,88.28925300034977,88.50972868089589,85.52968033530838,85.67747497558594,205256800
2020-06-29,85.58542817799564,87.74656949028471,85.10813618086881,87.6520767211914,130646000
2020-06-30,87.240188892032,88.66964696675093,87.22080974313869,88.38375091552734,140223200
2020-07-01,88.46128081179627,89.00398569728229,88.16812405423994,88.2165756225586,110737200
2020-07-02,89.122707936332,89.75748041356287,88.10271110979996,88.2165756225586,114041600
2020-07-06,89.6435984064739,91.04397648582848,89.61210082402599,90.57637786865234,118655600
2020-07-07,90.95432807349727,91.73204473813118,90.183879512503,90.29532623291016,112424400
2020-07-08,91.27172253001288,92.42982064230873,91.18449788463136,92.39832305908203,117092000
2020-07-09,93.28991545550893,93.34321735378231,91.74901813164107,92.79566955566406,125642800
2020-07-10,92.39105063414506,93.01613714978424,91.78050772022172,92.9579849243164,90257200
2020-07-13,94.26144459491981,96.8683794397454,92.31593673037001,92.52914428710938,191649200
2020-07-14,91.91133403395911,94.25175963929699,90.97856198164641,94.06036376953125,170989200
2020-07-15,95.93318873658312,96.18273684605151,93.51038868590005,94.7072525024414,153198000
2020-07-16,93.58065869622936,94.39714118909534,92.94346105400828,93.5418930053711,110577600
2020-07-17,93.99255106105996,94.14760645274781,92.88047909299917,93.3529281616211,92186800
2020-07-20,93.44013312925429,95.45832232514117,93.09609226760277,95.32022094726562,90318000
2020-07-21,96.11004463336359,96.18515083470295,93.75508296201137,94.00463104248047,103433200
2020-07-22,93.70663117027293,94.94952872983103,93.61941392094188,94.26872253417969,89001600
2020-07-23,94.00221845583387,94.07974983333283,89.168736705882,89.97795104980469,197004400
2020-07-24,88.17780532258647,90.09908386887433,86.39219558540321,89.75504302978516,185438800
2020-07-27,90.81622514062431,91.97432312790853,90.59333170366311,91.88225555419922,121214000
2020-07-28,91.45342276195278,91.63028980605597,90.3680058085899,90.37285614013672,103625600
2020-07-29,90.85499791564365,92.28929873601002,90.81865739523712,92.10516357421875,90329200
2020-07-30,91.27899267505967,93.32383652649061,90.87196403764284,93.21965789794922,158130000
2020-07-31,99.70788900875579,103.12888059333225,97.71149726674632,102.97866821289062,374336800
2020-08-03,104.85878026409463,108.19013023936542,104.56078059833798,105.5735092163086,308151200
2020-08-04,105.76249918664718,107.36881693797415,105.04050204922461,106.27855682373047,173071600
2020-08-05,105.99991256912482,106.98356866072452,105.53473177113482,106.66375732421875,121776800
2020-08-06,106.99567567916016,110.8794231758555,106.406937145771,110.38516998291016,202428800
2020-08-07,109.90701900604881,110.3633277579693,107.0793698741842,107.87548065185547,198045600
2020-08-10,109.31964010708016,110.46041197638358,106.79538698699508,109.44342803955078,212403600
2020-08-11,108.70800797992307,109.20557448641424,105.92889749318043,106.18860626220703,187902400
2020-08-12,107.27838155963288,109.97496869481039,107.08421110873276,109.71768951416016,165598000
2020-08-13,111.09634192240293,112.66186835700262,110.60847874929773,111.6594467163086,210082000
2020-08-14,111.48468727529169,111.64973292886683,109.75168569136507,111.55992889404297,165565200
2020-08-17,112.68127506102117,112.70554822258934,110.64245541048665,111.26866149902344,119561600
2020-08-18,111.02109807418744,112.62060097941455,110.68614768785797,112.19584655761719,105633600
2020-08-19,112.60360648521876,113.74923011045664,112.24196081309763,112.33661651611328,145538000
2020-08-20,112.37788905057565,114.94340764743272,112.3608970952543,114.82933044433594,126907200
2020-08-21,115.78805492165831,121.22976923366335,115.77592204362502,120.74676513671875,338054800
2020-08-24,124.9481850882098,125.03314486284968,120.32686221834298,122.19092559814453,345937600
2020-08-25,121.06474178007431,121.53318353096768,119.4676607314497,121.18852233886719,211495600
2020-08-26,122.50404222890556,123.29287194891076,121.43851175938384,122.83656311035156,163022400
2020-08-27,123.43850018201364,123.77102105443406,120.22492431150832,121.36812591552734,155552400
2020-08-28,122.3414212260646,122.75889449051752,120.94822892350749,121.1715316772461,187630000
2020-08-31,123.86325036863211,127.18361471555613,122.32927827603109,125.28070831298828,225702700
2020-09-01,128.8923509024096,130.87292869764627,126.72732074484928,130.27098083496094,151948100
2020-09-02,133.58164753272405,133.96028524180616,123.3001648971193,127.57197570800781,200119000
2020-09-03,123.2127726268104,125.08653940539764,116.98950967695433,117.35843658447266,257599600
2020-09-04,116.57204011831335,120.09628586271513,107.65947772486805,117.43611145019531,332607200
2020-09-08,110.63032628792358,115.52349838716887,109.39732807142673,109.53324890136719,231366600
2020-09-09,113.84389572106855,115.66912348309229,111.90216122256825,113.90214538574219,176940500
2020-09-10,116.85356802128679,116.98948882652327,109.22255180899475,110.18370819091797,182274400
2020-09-11,111.2322810970384,111.87305715590524,106.79541724068777,108.73715209960938,180860300
2020-09-14,111.377905426981,112.55265405113641,109.51384186173257,111.99925994873047,140150100
2020-09-15,114.88272413305843,115.36815776085928,110.30022950147779,112.17400360107422,184642000
2020-09-16,111.87303669164397,112.62060121644382,108.77596778791039,108.86334228515625,154679000
2020-09-17,106.52356291630672,108.9313097079175,105.54298485481058,107.12549591064453,178011000
2020-09-18,107.18374764280628,107.64975978247199,102.99930468969426,103.72745513916016,287104900
2020-09-21,101.49445700826324,106.97985811734019,100.09640588332402,106.87306213378906,195713800
2020-09-22,109.39732289119372,109.57207929386054,105.97987340331184,108.55266571044922,183055400
2020-09-23,108.36822438593991,108.84394734905581,103.65951146024476,103.99932098388672,150718700
2020-09-24,102.10611250444195,107.03812018263172,101.94106684060164,105.0672607421875,167743300
2020-09-25,105.27114215532431,109.16432212155291,104.53328092968297,109.00897979736328,149981400
2020-09-28,111.65945483814875,111.96042134324223,109.49441741099088,111.61090850830078,137672400
2020-09-29,111.21287142269765,111.95072536524631,110.26141804491623,110.76626586914062,99382200
2020-09-30,110.4749932403561,113.84390402616219,110.30994757365427,112.43614196777344,142675200
2020-10-01,114.21284724761975,114.29051842202628,112.45557951767428,113.38761138916016,116120400
2020-10-02,109.60120691204848,112.00896103141628,108.95072761058432,109.7274169921875,144712000
2020-10-05,110.5915056515741,113.25168017088336,110.24199280586862,113.10604858398438,106243800
2020-10-06,112.32934639868184,112.73711630408881,108.97985709448719,109.86334991455078,161498200
2020-10-07,111.28082649663705,112.18373349473666,110.80509612706318,111.72742462158203,96849000
2020-10-08,112.86332203954677,113.00895361392693,111.25167878876417,111.62061309814453,83477200
2020-10-09,111.92158685077898,113.59147987684435,111.57207401243367,113.5623550415039,100506900
2020-10-12,116.56231148522039,121.53315412296922,115.80503626850115,120.77587890625,240226800
2020-10-13,121.62055188862823,121.73705863931524,116.1642820228976,117.57203674316406,262330500
2020-10-14,117.47495664988062,119.44581630770881,116.13516229019277,117.659423828125,150712000
2020-10-15,115.26136605608602,117.66911279151616,114.70797199610067,117.19338989257812,112559200
2020-10-16,117.74680537470265,118.00894373914683,115.34876154277069,115.55264282226562,115393800
2020-10-19,116.46524411778215,116.9118422011094,112.29051903948137,112.6011962890625,120639300
2020-10-20,112.81479042703165,115.51380805714416,112.26139629791038,114.08663177490234,124423700
2020-10-21,113.27110069621133,115.25167113205254,113.05750867757199,113.46527862548828,89946000
2020-10-22,114.02835526922215,114.60117079702067,111.2516743484804,112.37788391113281,101988000
2020-10-23,112.99923740706663,113.15457972080071,110.95070693925585,111.68856811523438,82572600
2020-10-26,110.68859262413119,113.15459667058127,109.59150773865373,111.69829559326172,111850700
2020-10-27,112.12546171107986,113.86331505621116,111.20314074462335,113.203125,92276800
2020-10-28,111.69827875394513,112.06720563801413,107.86334871753533,107.96043395996094,143937800
2020-10-29,109.09637794730227,113.52353114594587,108.93132485149748,111.96043395996094,146129200
2020-10-30,107.82451118538518,108.72741799712837,104.58181822292556,105.68860626220703,190272600
2020-11-02,105.9313331743507,107.4555945603439,104.19347979423505,105.60123443603516,122866900
2020-11-03,106.46529712130838,108.24197840804575,105.56239035943621,107.22257232666016,107624400
2020-11-04,110.81478854874675,112.22254311397377,109.07693526315951,111.60118865966797,138235500
2020-11-05,114.51380126430563,116.1351553723964,113.46527015302647,115.56233978271484,126387100
2020-11-06,115.07120982324268,115.92704441463144,112.94133971591968,115.4310531616211,114457900
2020-11-09,117.19134868504119,118.64043465344767,112.86353836131654,113.1261215209961,154515300
2020-11-10,112.37725487942362,114.36123445028848,110.99623930767311,112.78572082519531,138023400
2020-11-11,113.97224059958567,116.3452388928094,113.24283383562194,116.2090835571289,112295000
2020-11-12,116.33551348572685,117.22052312713384,115.31434109496367,115.936767578125,103162300
2020-11-13,116.16045525051373,116.38413582545107,114.63356412889462,115.98539733886719,81581900
2020-11-16,115.65472076865481,117.66788289766848,114.90586651270257,116.99683380126953,91183000
2020-11-17,116.26744200405916,117.35668469756249,115.69363815380922,116.11183166503906,74271000
2020-11-18,115.35323030643576,116.53000547162844,114.7599789740788,114.78915405273438,76322100
2020-11-19,114.36124340716778,115.7908817492475,113.60266161420516,115.38241577148438,74113000
2020-11-20,115.38241090893905,115.50883872913519,114.06948036722605,114.11810302734375,73604300
2020-11-23,113.96252129270948,114.39044233270789,110.62670048886426,110.72395324707031,127959300
2020-11-24,110.78230006896696,112.66902713847026,109.49853707376413,112.00769805908203,113874200
2020-11-25,112.37726193090761,113.54430968345936,112.00769112066959,112.84407806396484,76499200
2020-11-27,113.36925481147574,114.26399194036229,113.02886649286769,113.38870239257812,46691300
2020-11-30,113.75826877571102,117.64843779643516,113.60265845332594,115.78115844726562,169410200
2020-12-01,117.68736376495913,120.07981729776607,116.71482131650541,119.35041046142578,127728200
2020-12-02,118.66960823368215,119.98254627518949,117.57063810536371,119.70050811767578,89004200
2020-12-03,120.12842284343223,120.38128592155832,118.85439479194712,119.5643539428711,78967600
2020-12-04,119.23368360656494,119.48654668025314,118.18333614962214,118.89329528808594,78260400
2020-12-07,118.95162588268744,121.14957318028407,118.89327572909268,120.35208892822266,86712000
2020-12-08,120.9550855226028,121.54833690448348,119.7102251767506,120.96480560302734,82225500
2020-12-09,121.11068659164964,122.49169482167979,117.67761359703715,118.43619537353516,115089200
2020-12-10,117.1913458248472,120.46881600995408,116.85095750767795,119.85610961914062,81312200
2020-12-11,119.06834436920384,119.38928508279156,117.23996766557605,119.04889678955078,86939800
2020-12-14,119.2336797308675,119.9630864267169,118.20278730843776,118.43619537353516,79184500
2020-12-15,120.92589772393254,124.3881531199314,120.72166474533367,124.36869812011719,157243700
2020-12-16,123.91161007354079,124.84524231148528,123.08494323552482,124.30062103271484,98208600
2020-12-17,125.3606965932024,126.02203307421959,124.52430962121518,125.16619110107422,94359800
2020-12-18,125.41905534776451,125.5552106694522,122.65703149372492,123.18220520019531,192541500
2020-12-21,121.5872165119075,124.78688108062977,120.06032563089732,124.70907592773438,121251600
2020-12-22,127.99629004452623,130.71941139606707,126.09010064650239,128.25888061523438,168904800
2020-12-23,128.53120653688052,128.79378229896713,127.18909328249408,127.3641586303711,88223700
2020-12-24,127.71425848740788,129.79549835924004,127.50029800003861,128.34640502929688,54930100
2020-12-28,130.31092211880733,133.56892926985674,129.84409122328378,132.93678283691406,124486200
2020-12-29,134.25943963612303,134.97911129137205,130.65130192196946,131.166748046875,121047300
2020-12-30,131.85728434018318,132.2560302372561,129.73713444926724,130.04835510253906,96452100
2020-12-31,130.398479383972,131.0403608931575,128.1032788564328,129.04664611816406,99116600
2021-01-04,129.85383061033397,129.94135584132596,123.27944367028935,125.85668182373047,143301900
2021-01-05,125.35098050896518,128.1227320895685,124.9036045069711,127.41276550292969,97664900
2021-01-06,124.21309026097016,127.4516575492309,122.9098798620693,123.12384033203125,155088000
2021-01-07,124.8355201179548,128.015737336711,124.34924900731144,127.32522583007812,109578200
2021-01-08,128.79373496048996,128.9882552399278,126.65414544499792,128.42417907714844,105158200
2021-01-11,125.64273985954293,126.59582714131227,124.97168331019907,125.4384994506836,100384500
2021-01-12,124.97169257758259,126.12902035403391,123.37672370948479,125.26345825195312,91951100
2021-01-13,125.22450882511869,127.84064931000806,124.96193315668431,127.29602813720703,88636800
2021-01-14,127.20853432464988,127.40303981441828,125.22453974548624,125.37042999267578,90221800
2021-01-15,125.2439937099894,126.64445696844105,123.51286963768597,123.6490249633789,111598500
2021-01-19,124.27143828252557,125.17591022451418,123.45450641479232,124.320068359375,90757300
2021-01-20,125.12729193961263,128.85213061210496,125.02031169638846,128.40475463867188,104319500
2021-01-21,130.1261500695179,135.83496806730975,129.92190967683482,133.11184692382812,120150900
2021-01-22,132.53804856258682,136.0100313065284,131.31265074462775,135.25144958496094,114459400
2021-01-25,139.14163304575837,141.10615779384105,132.79091821695442,138.99574279785156,157611700
2021-01-26,139.65707747210416,140.3378541007655,137.48829750104505,139.22915649414062,98390600
2021-01-27,139.49174105337266,140.33786298237393,136.5546738638665,138.15936279296875,140843800
2021-01-28,135.68910643879175,138.09128711738055,132.94653001780165,133.32582092285156,142621100
2021-01-29,132.1004347436925,132.98545188101477,126.63475125528835,128.33670043945312,177523800
2021-02-01,130.07752674070377,131.66277536673383,127.3349504556567,130.45681762695312,106239800
2021-02-02,132.00313417601586,132.5672103709399,130.9138917801982,131.28346252441406,83305400
2021-02-03,132.03234852121233,132.04208344252265,129.94138833452192,130.2623291015625,89880900
2021-02-04,132.55750155942113,133.62728904915303,130.89444790890877,133.61756896972656,84183100
2021-02-05,133.77828189570104,133.84645384942093,132.32702331519238,133.20361328125,75693800
2021-02-08,132.49261062393538,133.39843419416206,131.411474992241,133.3497314453125,71297200
2021-02-09,133.06726715184539,134.29451105529114,132.31730127973145,132.47312927246094,76774200
2021-02-10,132.93086817952687,133.4276152710194,130.90495626662582,131.8692169189453,73046600
2021-02-11,132.36602442146648,132.84328771791823,130.29142345565842,131.61605834960938,64280000
2021-02-12,130.85631242835694,132.0056200817279,130.21347177715296,131.8497772216797,60145100
2021-02-16,131.96663266193272,132.47309953309198,129.33683338034655,129.7264404296875,80576300
2021-02-17,127.83691804290048,128.78169493091983,126.10320712430666,127.43757629394531,97918500
2021-02-18,125.84021263400942,126.61941198787154,124.09676726976038,126.33695983886719,96856700
2021-02-19,126.85320926611831,127.31098844832445,125.45065303655015,126.4928207397461,87668800
2021-02-22,124.68116782712916,126.34670679460257,122.33384236261952,122.72344207763672,103916400
2021-02-23,120.54169271715817,123.4149766498793,115.31133387912055,122.58708190917969,158273000
2021-02-24,121.69100535268275,122.29487783267318,119.05147832650884,122.09033966064453,111039900
2021-02-25,121.43775757680415,123.17146835413952,117.4054168564186,117.84371185302734,148199500
2021-02-26,119.40209003118217,121.60332166999451,118.04823704787154,118.10668182373047,164560400
2021-03-01,120.53193824590555,124.60323956834041,119.59690349547498,124.46688079833984,116307900
2021-03-02,125.07076378614747,125.37270000855568,121.75917765120198,121.86631774902344,102260900
2021-03-03,121.56438254510716,122.44098002866822,118.6716145648539,118.88589477539062,112966300
2021-03-04,118.58395606502583,120.38584631369558,115.53535272389263,117.0060806274414,178155000
2021-03-05,117.83397451469976,118.76900926850234,114.51264641529035,118.26252746582031,153766600
2021-03-08,117.78528895665244,117.85346835184752,113.1880285063647,113.3341293334961,154376600
2021-03-09,115.93468039958287,118.88588550494669,115.70092356585985,117.94110870361328,129525800
2021-03-10,118.52553226949556,118.99304601715157,116.34377667711071,116.86000061035156,111943300
2021-03-11,119.35342480023796,120.00600008566362,118.1067115889779,118.78850555419922,103026500
2021-03-12,117.26906067587845,118.01903394756955,116.06130832636462,117.88267517089844,88105100
2021-03-15,118.25279105319385,120.77543569972144,117.28853020817765,120.76569366455078,92403800
2021-03-16,122.4312508542222,123.9117284110974,121.47673927373422,122.30463409423828,115227900
2021-03-17,120.82415009129004,122.58707964634337,119.15861117334904,121.51568603515625,111932600
2021-03-18,119.68457136117527,119.97677300065472,117.19114511333716,117.39568328857422,121229700
2021-03-19,116.78205680531912,118.27226866588653,116.56777661577428,116.86971282958984,185549500
2021-03-22,117.20088850037816,120.64883370339138,117.13270910784668,120.18131256103516,111912300
2021-03-23,120.12287382459728,121.0092059173222,118.96381673388366,119.3534164428711,95467100
2021-03-24,119.62612832333967,119.70404974763237,116.94764066899515,116.96711730957031,88530500
2021-03-25,116.43141841542507,118.49629146995656,115.90545997424265,117.45410919189453,98844700
2021-03-26,117.22036189731419,118.32098161470867,115.82754797615723,118.05799865722656,94071200
2021-03-29,118.48654778202403,119.3923638462603,117.59047375295034,118.23330688476562,80819200
2021-03-30,116.98661215897457,117.26907177481125,115.76911765846987,116.78207397460938,85671900
2021-03-31,118.48655115112102,120.30791793555011,117.99955341308188,118.97354888916016,118323800
2021-04-01,120.44429326652572,120.95076768283118,119.30471282559485,119.80145263671875,75089100
2021-04-05,120.6488353850815,122.87928615898178,119.86963594729222,122.62604522705078,88651200
2021-04-06,123.21043811923847,123.82405264578033,122.38254338092113,122.927978515625,80171300
2021-04-07,122.55786509964642,124.59351228641088,121.88580577435263,124.57403564453125,83466700
2021-04-08,125.59673249128127,126.99928856495599,125.17792150755567,126.9700698852539,88844600
2021-04-09,126.4246443564377,129.58038090088027,126.10322399320837,129.5414276123047,106686700
2021-04-12,129.07389975073812,129.39532007888374,127.23304868008105,127.82718658447266,91420000
2021-04-13,128.99599269074992,131.15826433043802,128.49924537282473,130.93423461914062,91266500
2021-04-14,131.43096458655666,131.4894019428346,128.2362603060902,128.5966339111328,87222800
2021-04-15,130.3400706375454,131.48937806764056,130.16474373855363,131.00238037109375,89347100
2021-04-16,130.80763872455088,131.1680124141945,129.81415884861858,130.67127990722656,84922400
